# z [km]	Lat [deg]	Long [deg]	Geo. Atten. [dB]	Atmo. Atten. [dB]	Travel Time [s]
99.323319	41.706501	43.45	-146.35116	-47.719039	992.22476
98.170062	41.710772	43.45	-145.4804	-47.720192	996.74008
97.016718	41.715042	43.45	-144.61673	-47.721136	1001.2565
95.863727	41.71932	43.45	-143.76281	-47.72191	1005.7643
94.711459	41.723614	43.45	-142.91982	-47.722548	1010.2552
93.560189	41.72793	43.45	-142.08839	-47.723075	1014.7235
92.410111	41.732271	43.45	-141.268	-47.723511	1019.1655
91.261317	41.73664	43.45	-140.45746	-47.723874	1023.5795
90.113778	41.741035	43.45	-139.65487	-47.724177	1027.9668
88.96735	41.745454	43.45	-138.85718	-47.72443	1032.3307
87.821829	41.749893	43.45	-138.0623	-47.724642	1036.6757
86.677004	41.754346	43.45	-137.26968	-47.72482	1041.0061
85.532679	41.75881	43.45	-136.47808	-47.72497	1045.3259
84.388689	41.763281	43.45	-135.68679	-47.725097	1049.6385
83.244888	41.767758	43.45	-134.89536	-47.725205	1053.9467
82.101164	41.772236	43.45	-134.10329	-47.725298	1058.2525
80.957431	41.776715	43.45	-133.311	-47.725378	1062.5578
79.813642	41.781194	43.45	-132.51791	-47.725447	1066.8634
78.669785	41.785672	43.45	-131.72445	-47.725508	1071.1696
77.52588	41.790151	43.45	-130.93173	-47.725562	1075.4759
76.381979	41.794629	43.45	-130.14017	-47.725609	1079.7814
75.238171	41.799111	43.45	-129.35119	-47.725651	1084.0843
74.094578	41.803598	43.45	-128.56571	-47.725688	1088.3823
72.951374	41.808093	43.45	-127.78562	-47.72572	1092.6721
71.808754	41.812601	43.45	-127.01014	-47.725748	1096.95
70.666861	41.817124	43.45	-126.24348	-47.725772	1101.2133
69.525795	41.821665	43.45	-125.48358	-47.725793	1105.4604
68.385646	41.826224	43.45	-124.7314	-47.725811	1109.6898
67.246496	41.830805	43.45	-123.98733	-47.725828	1113.9002
66.108421	41.835407	43.45	-123.25179	-47.725842	1118.0906
64.971492	41.840032	43.45	-122.52469	-47.725856	1122.2599
63.835778	41.844681	43.45	-121.80621	-47.72587	1126.4074
62.701338	41.849356	43.45	-121.09726	-47.725884	1130.5323
61.568225	41.854058	43.45	-120.39927	-47.725899	1134.6341
60.436494	41.858786	43.45	-119.71147	-47.725916	1138.7124
59.306184	41.863543	43.45	-119.03209	-47.725937	1142.7669
58.177324	41.868327	43.45	-118.36164	-47.725962	1146.7975
57.04993	41.87314	43.45	-117.69968	-47.725993	1150.8046
55.924003	41.87798	43.45	-117.04608	-47.726033	1154.7884
54.79954	41.882849	43.45	-116.40005	-47.726083	1158.7494
53.676529	41.887745	43.45	-115.76139	-47.726146	1162.6882
52.554912	41.892667	43.45	-115.12952	-47.726226	1166.6061
51.434592	41.897613	43.45	-114.50325	-47.726327	1170.5047
50.31543	41.902581	43.45	-113.88128	-47.726453	1174.3862
49.197236	41.907568	43.45	-113.26232	-47.726607	1178.2536
48.079777	41.912568	43.45	-112.64515	-47.726792	1182.1102
46.96276	41.917577	43.45	-112.02717	-47.727012	1185.9601
45.845863	41.922589	43.45	-111.40674	-47.727267	1189.8077
44.728711	41.927597	43.45	-110.78197	-47.727554	1193.658
43.610899	41.932595	43.45	-110.15015	-47.727872	1197.5168
42.492061	41.937575	43.45	-109.51029	-47.728213	1201.3891
41.371889	41.942532	43.45	-108.86113	-47.728572	1205.2795
40.25016	41.947461	43.45	-108.20145	-47.728942	1209.1915
39.126709	41.95236	43.45	-107.53094	-47.729315	1213.1278
38.001443	41.957227	43.45	-106.84918	-47.729683	1217.0906
36.874322	41.962059	43.45	-106.15624	-47.730034	1221.0808
35.745356	41.966859	43.45	-105.45245	-47.730354	1225.0991
34.61462	41.971625	43.45	-104.73787	-47.73063	1229.1448
33.482221	41.976361	43.45	-104.01403	-47.730856	1233.217
32.348299	41.981068	43.45	-103.28184	-47.731029	1237.3137
31.213022	41.98575	43.45	-102.54158	-47.731158	1241.4326
30.076496	41.990408	43.45	-101.79394	-47.731252	1245.5723
28.938815	41.995045	43.45	-101.03871	-47.731323	1249.7315
27.800066	41.999661	43.45	-100.27707	-47.731383	1253.909
26.660326	42.004258	43.45	-99.508946	-47.731437	1258.1035
25.519669	42.008838	43.45	-98.734733	-47.731487	1262.3141
24.378172	42.013402	43.45	-97.954836	-47.731535	1266.5394
23.235895	42.017951	43.45	-97.169935	-47.731582	1270.7785
22.092897	42.022487	43.45	-96.380024	-47.731626	1275.0305
20.949237	42.027009	43.45	-95.585767	-47.731667	1279.2943
19.804966	42.03152	43.45	-94.787118	-47.731704	1283.5692
18.660148	42.036021	43.45	-93.985077	-47.731737	1287.8539
17.514909	42.040514	43.45	-93.181743	-47.731765	1292.146
16.369477	42.045004	43.45	-92.380642	-47.731789	1296.4412
15.224194	42.049497	43.45	-91.585937	-47.73181	1300.7326
14.079522	42.054004	43.45	-90.802424	-47.731829	1305.0114
12.935996	42.058535	43.45	-90.034005	-47.731845	1309.2674
11.794145	42.063101	43.45	-89.284618	-47.731859	1313.491
10.654497	42.067712	43.45	-88.556855	-47.73187	1317.6734
9.5175988	42.072378	43.45	-87.853276	-47.731879	1321.8064
8.3839908	42.077109	43.45	-87.175649	-47.731885	1325.8828
7.2541755	42.081912	43.45	-86.523888	-47.731888	1329.8971
6.1286243	42.086794	43.45	-85.897322	-47.73189	1333.8463
5.0079868	42.091755	43.45	-85.294167	-47.731891	1337.7288
3.8941596	42.096786	43.45	-84.712053	-47.731891	1341.5409
2.7949062	42.101845	43.45	-84.151086	-47.731891	1345.2614
1.742107	42.106769	43.45	-83.623307	-47.731891	1348.7913
0.84207039	42.111029	43.45	-83.173588	-47.731891	1351.7883
0.27847064	42.113714	43.45	-82.891071	-47.731891	1353.658
0.060462358	42.114756	43.45	-82.784039	-47.731891	1354.3801
0.0021466688	42.115034	43.45	-82.755745	-47.731891	1354.5731

0.047078842	38.730216	43.45	3.5355664	-2.9868255e-09	0.15444395
0.22016414	38.731008	43.45	-9.9420962	-1.3911183e-08	0.72249676
0.69836532	38.733193	43.45	-20.191841	-4.4290132e-08	2.2939691
1.5406404	38.737021	43.45	-27.452261	-1.028369e-07	5.0709007
2.5796034	38.741692	43.45	-32.393125	-1.9631293e-07	8.5184644
3.681881	38.746573	43.45	-35.972836	-3.5084056e-07	12.210251
4.8027829	38.751447	43.45	-38.782276	-6.3502333e-07	16.006978
5.9311914	38.756257	43.45	-41.130388	-1.2189177e-06	19.877117
7.06447	38.760991	43.45	-43.183512	-2.5166459e-06	23.814896
8.2018381	38.765648	43.45	-45.038295	-5.36579e-06	27.818658
9.3428292	38.770234	43.45	-46.754561	-1.0816847e-05	31.885528
10.486973	38.774755	43.45	-48.371832	-1.9342432e-05	36.0104
11.633764	38.77922	43.45	-49.916078	-3.0652726e-05	40.186217
12.782688	38.783641	43.45	-51.40447	-4.4310775e-05	44.404702
13.933242	38.788027	43.45	-52.849234	-6.0117386e-05	48.656935
15.084933	38.792387	43.45	-54.257733	-7.8167972e-05	52.933431
16.237254	38.796734	43.45	-55.634979	-9.88603e-05	57.223888
17.389758	38.801075	43.45	-56.982884	-0.00012278223	61.518991
18.542112	38.80542	43.45	-58.302489	-0.00015055784	65.811705
19.694089	38.809771	43.45	-59.593971	-0.0001826919	70.097266
20.845564	38.814132	43.45	-60.858237	-0.00021933875	74.373095
21.996471	38.818505	43.45	-62.096568	-0.0002601404	78.637945
23.146763	38.82289	43.45	-63.31116	-0.0003042614	82.890915
24.296386	38.827288	43.45	-64.503141	-0.0003506806	87.131053
25.445283	38.8317	43.45	-65.674153	-0.00039872364	91.357348
26.593398	38.836128	43.45	-66.824904	-0.00044860875	95.568825
27.74066	38.840573	43.45	-67.956251	-0.00050185784	99.764298
28.887	38.845036	43.45	-69.068881	-0.00056144112	103.9426
30.032343	38.849519	43.45	-70.16389	-0.00063208233	108.10259
31.17661	38.854023	43.45	-71.240978	-0.00072475075	112.24302
32.319713	38.858549	43.45	-72.301168	-0.00085273707	116.36257
33.461551	38.863101	43.45	-73.344535	-0.0010254458	120.45979
34.601967	38.86768	43.45	-74.371572	-0.0012499606	124.53228
35.74083	38.872289	43.45	-75.381992	-0.0015262088	128.57825
36.878038	38.87693	43.45	-76.374754	-0.0018461321	132.59654
38.013521	38.881604	43.45	-77.350206	-0.0021968575	136.58659
39.147269	38.88631	43.45	-78.308296	-0.0025647042	140.54891
40.279321	38.891048	43.45	-79.249182	-0.0029381262	144.48472
41.409767	38.895816	43.45	-80.173407	-0.003307891	148.39601
42.538761	38.90061	43.45	-81.081331	-0.0036663077	152.28564
43.66652	38.905427	43.45	-81.974199	-0.0040066257	156.15724
44.793335	38.91026	43.45	-82.853145	-0.0043224655	160.01542
45.919553	38.915104	43.45	-83.71909	-0.0046084148	163.86546
47.045559	38.919951	43.45	-84.57473	-0.0048605567	167.71303
48.1717	38.924794	43.45	-85.421828	-0.0050775632	171.56326
49.298277	38.929629	43.45	-86.26219	-0.0052603961	175.42063
50.425565	38.934449	43.45	-87.098412	-0.005411418	179.28924
51.553777	38.939251	43.45	-87.931836	-0.0055341464	183.17244
52.683088	38.944032	43.45	-88.763901	-0.0056325255	187.07307
53.813623	38.948789	43.45	-89.59614	-0.005710591	190.99332
54.945472	38.95352	43.45	-90.429893	-0.0057721081	194.9349
56.078681	38.958224	43.45	-91.265916	-0.0058204604	198.89894
57.213259	38.962902	43.45	-92.104706	-0.0058585735	202.88598
58.34921	38.967552	43.45	-92.947199	-0.0058888271	206.89651
59.48653	38.972174	43.45	-93.79385	-0.005913165	210.93087
60.625203	38.976769	43.45	-94.64508	-0.0059331664	214.98924
61.765199	38.981337	43.45	-95.500787	-0.0059501301	219.07156
62.906479	38.985879	43.45	-96.363289	-0.005965123	223.17751
64.048991	38.990395	43.45	-97.232891	-0.0059790388	227.30661
65.192685	38.994887	43.45	-98.10835	-0.0059926425	231.45831
66.337503	38.999355	43.45	-98.989074	-0.006006617	235.63189
67.48338	39.003801	43.45	-99.875161	-0.0060215944	239.82646
68.630247	39.008225	43.45	-100.76681	-0.0060381812	244.04099
69.778032	39.012631	43.45	-101.66367	-0.0060569743	248.27436
70.926659	39.017017	43.45	-102.56551	-0.0060785638	252.52525
72.076035	39.021388	43.45	-103.47178	-0.0061035218	256.79207
73.226069	39.025744	43.45	-104.38435	-0.0061323859	261.07305
74.376605	39.030089	43.45	-105.299	-0.0061656362	265.36515
75.527462	39.034426	43.45	-106.21697	-0.0062036999	269.66467
76.678487	39.038759	43.45	-107.13646	-0.0062469994	273.96845
77.829574	39.04309	43.45	-108.05638	-0.0062960443	278.27431
78.980648	39.04742	43.45	-108.97581	-0.0063515674	282.58065
80.13167	39.051751	43.45	-109.89417	-0.0064146535	286.88668
81.282629	39.056082	43.45	-110.8104	-0.0064868133	291.19215
82.433543	39.060414	43.45	-111.72446	-0.0065700277	295.49748
83.58447	39.064744	43.45	-112.63673	-0.0066667982	299.80382
84.735498	39.069072	43.45	-113.54678	-0.0067801769	304.11304
85.88674	39.073394	43.45	-114.45535	-0.0069138382	308.42751
87.038341	39.077708	43.45	-115.36258	-0.0070721783	312.75031
88.190464	39.08201	43.45	-116.26957	-0.0072604524	317.0849
89.343303	39.086296	43.45	-117.17713	-0.0074849675	321.43557
90.497052	39.090562	43.45	-118.08606	-0.0077533284	325.80673
91.651897	39.094805	43.45	-118.99898	-0.0080750084	330.20276
92.807936	39.09902	43.45	-119.91879	-0.0084616369	334.62635
93.96516	39.103209	43.45	-120.84719	-0.0089276662	339.07778
95.123442	39.107375	43.45	-121.7854	-0.0094911931	343.55463
96.282576	39.111521	43.45	-122.73374	-0.010174839	348.05243
97.442269	39.115654	43.45	-123.69161	-0.011007008	352.5644
98.602149	39.119782	43.45	-124.65767	-0.012023317	357.08169
99.76177	39.123915	43.45	-125.62903	-0.013268074	361.59355
100.92058	39.128066	43.45	-126.60199	-0.014796023	366.08689
102.07798	39.132246	43.45	-127.57143	-0.016673866	370.54796
103.23338	39.136468	43.45	-128.53145	-0.018981102	374.96437
104.38619	39.140745	43.45	-129.4768	-0.021811014	379.32476
105.53585	39.145087	43.45	-130.40345	-0.02527192	383.61951
106.68175	39.149506	43.45	-131.30767	-0.029487665	387.84025
107.82329	39.154011	43.45	-132.18569	-0.034597819	391.97988
108.95985	39.158612	43.45	-133.03594	-0.040756846	396.0326
110.09082	39.16332	43.45	-133.85565	-0.048133789	399.99423
111.21554	39.168142	43.45	-134.6439	-0.056909249	403.86168
112.33336	39.173087	43.45	-135.39997	-0.067274843	407.633
113.4436	39.178163	43.45	-136.1238	-0.079430601	411.30712
114.54556	39.183377	43.45	-136.81548	-0.093582338	414.88391
115.63851	39.188736	43.45	-137.47496	-0.10993784	418.36392
116.72173	39.194246	43.45	-138.10307	-0.12870263	421.74849
117.79453	39.199912	43.45	-138.70024	-0.15007673	425.03993
118.85626	39.205737	43.45	-139.26766	-0.17424883	428.24129
119.90637	39.211724	43.45	-139.80672	-0.20139454	431.35656
120.94445	39.217871	43.45	-140.31874	-0.23167058	434.3905
121.97027	39.224175	43.45	-140.8061	-0.26521332	437.34868
122.98387	39.23063	43.45	-141.27043	-0.30213437	440.23761
123.98544	39.237229	43.45	-141.71433	-0.34252434	443.06363
124.97524	39.243964	43.45	-142.14063	-0.38646628	445.83265
125.95351	39.250828	43.45	-142.55142	-0.43404021	448.54967
126.92037	39.257815	43.45	-142.94817	-0.48532729	451.21862
127.87597	39.264921	43.45	-143.33201	-0.54039792	453.84307
128.82044	39.27214	43.45	-143.70402	-0.59931415	456.42619
129.75391	39.279469	43.45	-144.06528	-0.66213096	458.97075
130.67651	39.286903	43.45	-144.41669	-0.72889576	461.47931
131.58837	39.294438	43.45	-144.75908	-0.799648	463.9542
132.48963	39.30207	43.45	-145.09299	-0.87441973	466.3975
133.38039	39.309797	43.45	-145.41882	-0.9532327	468.81108
134.26077	39.317614	43.45	-145.73731	-1.0361	471.19662
135.1309	39.325519	43.45	-146.04912	-1.1230305	473.55573
135.99089	39.333508	43.45	-146.35435	-1.2140226	475.88987
136.84084	39.341579	43.45	-146.65351	-1.309067	478.20038
137.68087	39.34973	43.45	-146.94676	-1.4081477	480.48843
138.51107	39.357957	43.45	-147.23466	-1.5112403	482.75517
139.33157	39.366258	43.45	-147.51739	-1.6183165	485.00168
140.14244	39.374631	43.45	-147.79508	-1.7293396	487.2289
140.9438	39.383073	43.45	-148.06819	-1.8442691	489.43775
141.73573	39.391583	43.45	-148.33686	-1.9630618	491.62907
142.51834	39.400159	43.45	-148.60122	-2.085669	493.80364
143.29172	39.408798	43.45	-148.86141	-2.212037	495.96222
144.05594	39.417499	43.45	-149.11761	-2.3421096	498.10547
144.81111	39.42626	43.45	-149.36998	-2.4758285	500.23405
145.5573	39.435079	43.45	-149.61864	-2.6131348	502.34856
146.29458	39.443955	43.45	-149.86387	-2.75397	504.44955
147.02306	39.452886	43.45	-150.10569	-2.8982736	506.53761
147.7428	39.46187	43.45	-150.34401	-3.0459845	508.61321
148.45387	39.470907	43.45	-150.57927	-3.1970435	510.67681
149.15637	39.479994	43.45	-150.81148	-3.351393	512.7289
149.85036	39.489131	43.45	-151.04048	-3.508973	514.76991
150.53591	39.498316	43.45	-151.26649	-3.669726	516.80021
151.21308	39.507548	43.45	-151.48969	-3.8335981	518.8202
151.88194	39.516826	43.45	-151.71016	-4.0005366	520.83024
152.54256	39.526148	43.45	-151.92791	-4.1704901	522.8307
153.19502	39.535513	43.45	-152.14282	-4.3434085	524.82189
153.83935	39.544921	43.45	-152.35512	-4.5192419	526.80411
154.47565	39.55437	43.45	-152.56546	-4.6979501	528.7777
155.10399	39.563859	43.45	-152.77306	-4.8794952	530.74296
155.72436	39.573387	43.45	-152.97732	-5.0638244	532.70008
156.33681	39.582954	43.45	-153.17966	-5.2508927	534.64932
156.94145	39.592558	43.45	-153.38019	-5.4406718	536.59099
157.53834	39.602199	43.45	-153.57791	-5.6331237	538.52533
158.1275	39.611875	43.45	-153.77335	-5.8282077	540.45253
158.709	39.621586	43.45	-153.96699	-6.0258965	542.37283
159.28289	39.631331	43.45	-154.15811	-6.2261591	544.28645
159.84921	39.641109	43.45	-154.34693	-6.4289574	546.19356
160.40799	39.65092	43.45	-154.5345	-6.6342744	548.09436
160.95931	39.660762	43.45	-154.72026	-6.8421017	549.98906
161.5032	39.670636	43.45	-154.90306	-7.0524009	551.87782
162.03969	39.680539	43.45	-155.08355	-7.2651237	553.76081
162.56885	39.690472	43.45	-155.26252	-7.4802449	555.63819
163.09072	39.700434	43.45	-155.4396	-7.6977468	557.51015
163.60533	39.710424	43.45	-155.61448	-7.917604	559.37682
164.11271	39.720442	43.45	-155.78754	-8.1397902	561.23835
164.61292	39.730487	43.45	-155.95901	-8.3642829	563.09489
165.10603	39.740557	43.45	-156.12856	-8.5910596	564.9466
165.59204	39.750654	43.45	-156.29606	-8.8200953	566.79359
166.07099	39.760776	43.45	-156.46192	-9.0513676	568.63599
166.54293	39.770922	43.45	-156.62637	-9.2848582	570.47394
167.00793	39.781092	43.45	-156.78915	-9.5205483	572.30756
167.466	39.791285	43.45	-156.94999	-9.7584146	574.13698
167.91716	39.801502	43.45	-157.10899	-9.9984331	575.9623
168.36145	39.811741	43.45	-157.26628	-10.240581	577.78361
168.79888	39.822002	43.45	-157.42182	-10.484838	579.60103
169.22947	39.832284	43.45	-157.57554	-10.731178	581.41465
169.65324	39.842587	43.45	-157.72755	-10.979579	583.22457
170.07024	39.852911	43.45	-157.8782	-11.230017	585.03088
170.4805	39.863255	43.45	-158.02764	-11.482475	586.83369
170.88408	39.873619	43.45	-158.17564	-11.736934	588.63312
171.28101	39.884001	43.45	-158.32196	-11.99337	590.42923
171.6713	39.894402	43.45	-158.46658	-12.251758	592.22213
172.05497	39.904822	43.45	-158.60963	-12.512075	594.01188
172.43205	39.915259	43.45	-158.75119	-12.774296	595.79857
172.80255	39.925714	43.45	-158.8912	-13.038399	597.58228
173.16648	39.936185	43.45	-159.0296	-13.30436	599.36308
173.52388	39.946674	43.45	-159.16649	-13.572153	601.14105
173.87475	39.957179	43.45	-159.30209	-13.841754	602.91626
174.21914	39.967699	43.45	-159.43662	-14.11314	604.68879
174.5571	39.978236	43.45	-159.57006	-14.386289	606.45872
174.88866	39.988787	43.45	-159.70219	-14.661178	608.22613
175.21384	39.999352	43.45	-159.83284	-14.937782	609.99109
175.53266	40.009933	43.45	-159.96199	-15.216072	611.75366
175.84513	40.020527	43.45	-160.0897	-15.496024	613.5139
176.15126	40.031135	43.45	-160.21605	-15.777611	615.27187
176.45108	40.041756	43.45	-160.34106	-16.060805	617.02764
176.7446	40.05239	43.45	-160.46475	-16.34558	618.78126
177.03183	40.063037	43.45	-160.5871	-16.631909	620.5328
177.3128	40.073696	43.45	-160.70812	-16.919765	622.28231
177.58751	40.084367	43.45	-160.82783	-17.209118	624.02985
177.85598	40.09505	43.45	-160.94624	-17.499941	625.77547
178.11824	40.105744	43.45	-161.06338	-17.792207	627.51924
178.37428	40.116449	43.45	-161.17926	-18.085886	629.26119
178.62413	40.127165	43.45	-161.29389	-18.38095	631.0014
178.86779	40.137892	43.45	-161.4073	-18.677371	632.7399
179.10529	40.148629	43.45	-161.5195	-18.975119	634.47675
179.33664	40.159375	43.45	-161.63049	-19.274162	636.21201
179.56185	40.170132	43.45	-161.74024	-19.574472	637.94571
179.78093	40.180897	43.45	-161.84872	-19.876018	639.67792
179.99389	40.191672	43.45	-161.9559	-20.178768	641.40867
180.20074	40.202455	43.45	-162.06178	-20.482693	643.13801
180.40148	40.213247	43.45	-162.1665	-20.787761	644.866
180.59612	40.224047	43.45	-162.2702	-21.093941	646.59266
180.78469	40.234855	43.45	-162.37303	-21.401203	648.31807
180.96721	40.245671	43.45	-162.47514	-21.709517	650.04225
181.14371	40.256494	43.45	-162.57662	-22.018851	651.76527
181.31422	40.267324	43.45	-162.67737	-22.329176	653.48716
181.47876	40.278161	43.45	-162.77717	-22.640459	655.20798
181.63735	40.289004	43.45	-162.87586	-22.95267	656.92776
181.78998	40.299854	43.45	-162.97326	-23.265776	658.64654
181.93667	40.310709	43.45	-163.0692	-23.579743	660.36438
182.0774	40.321571	43.45	-163.16354	-23.89454	662.08129
182.21217	40.332438	43.45	-163.25628	-24.210131	663.79733
182.34096	40.34331	43.45	-163.34754	-24.526484	665.51253
182.46378	40.354188	43.45	-163.43743	-24.843564	667.22693
182.58063	40.36507	43.45	-163.52606	-25.161338	668.94057
182.6915	40.375957	43.45	-163.61352	-25.479773	670.65348
182.7964	40.386848	43.45	-163.69991	-25.798834	672.36572
182.89534	40.397743	43.45	-163.78531	-26.118488	674.0773
182.98832	40.408642	43.45	-163.86981	-26.4387	675.78829
183.07535	40.419545	43.45	-163.95347	-26.759437	677.49871
183.15643	40.430451	43.45	-164.03627	-27.080665	679.2086
183.23159	40.44136	43.45	-164.1182	-27.40235	680.918
183.30082	40.452272	43.45	-164.19922	-27.724457	682.62695
183.36412	40.463187	43.45	-164.27931	-28.046953	684.33549
183.42151	40.474104	43.45	-164.35845	-28.369802	686.04365
183.47298	40.485023	43.45	-164.43662	-28.692971	687.75147
183.51854	40.495945	43.45	-164.5138	-29.016425	689.459
183.55819	40.506867	43.45	-164.58999	-29.340129	691.16625
183.59194	40.517792	43.45	-164.66517	-29.664049	692.87328
183.61978	40.528717	43.45	-164.73934	-29.98815	694.58012
183.64172	40.539644	43.45	-164.81248	-30.312397	696.28681
183.65775	40.550571	43.45	-164.88459	-30.636756	697.99338
183.66788	40.561499	43.45	-164.95567	-30.961192	699.69987
183.67211	40.572427	43.45	-165.02572	-31.285671	701.40631
183.67044	40.583355	43.45	-165.09475	-31.610157	703.11274
183.66287	40.594283	43.45	-165.16275	-31.934615	704.81921
183.6494	40.605211	43.45	-165.22974	-32.259012	706.52574
183.63002	40.616138	43.45	-165.29572	-32.583312	708.23237
183.60474	40.627064	43.45	-165.3607	-32.907481	709.93914
183.57355	40.637989	43.45	-165.4247	-33.231484	711.64608
183.53646	40.648912	43.45	-165.48773	-33.555286	713.35323
183.49346	40.659834	43.45	-165.5498	-33.878852	715.06064
183.44455	40.670754	43.45	-165.61093	-34.202149	716.76833
183.38973	40.681672	43.45	-165.67115	-34.525141	718.47634
183.32899	40.692588	43.45	-165.73046	-34.847794	720.18471
183.26234	40.703501	43.45	-165.7889	-35.170074	721.89348
183.18975	40.714412	43.45	-165.8465	-35.491946	723.60268
183.11124	40.725319	43.45	-165.90326	-35.813376	725.31235
183.02679	40.736224	43.45	-165.95924	-36.13433	727.02254
182.93639	40.747124	43.45	-166.01443	-36.454775	728.73327
182.84004	40.758021	43.45	-166.06882	-36.774675	730.44459
182.73772	40.768914	43.45	-166.12232	-37.093997	732.15654
182.62944	40.779803	43.45	-166.17486	-37.412707	733.86915
182.51519	40.790687	43.45	-166.22634	-37.730772	735.58247
182.39496	40.801567	43.45	-166.2767	-38.048157	737.29654
182.26875	40.812441	43.45	-166.32583	-38.36483	739.01138
182.13657	40.823311	43.45	-166.37365	-38.680755	740.72705
181.99843	40.834175	43.45	-166.42006	-38.995901	742.44359
181.85432	40.845033	43.45	-166.46501	-39.310232	744.16102
181.70427	40.855885	43.45	-166.50862	-39.623715	745.87938
181.54826	40.866731	43.45	-166.55109	-39.936318	747.59873
181.3863	40.877571	43.45	-166.59257	-40.248008	749.31909
181.21838	40.888404	43.45	-166.63327	-40.558752	751.04051
181.04448	40.89923	43.45	-166.67337	-40.86852	752.76303
180.86458	40.910049	43.45	-166.71303	-41.17728	754.4867
180.67863	40.92086	43.45	-166.75222	-41.485001	756.21157
180.48663	40.931664	43.45	-166.79079	-41.791655	757.93769
180.28853	40.942459	43.45	-166.82859	-42.097209	759.6651
180.08434	40.953246	43.45	-166.86547	-42.401633	761.39384
179.87403	40.964025	43.45	-166.90128	-42.704896	763.12398
179.65761	40.974794	43.45	-166.93599	-43.006968	764.85555
179.43505	40.985555	43.45	-166.96962	-43.307817	766.5886
179.20637	40.996306	43.45	-167.00221	-43.607414	768.32317
178.97154	41.007047	43.45	-167.0338	-43.905727	770.05933
178.73055	41.017778	43.45	-167.06441	-44.202727	771.79711
178.48338	41.028498	43.45	-167.09404	-44.498383	773.53657
178.23003	41.039208	43.45	-167.12266	-44.792667	775.27776
177.97047	41.049908	43.45	-167.15028	-45.085549	777.02073
177.7047	41.060595	43.45	-167.17687	-45.377001	778.76554
177.43269	41.071272	43.45	-167.20243	-45.666995	780.51224
177.15444	41.081936	43.45	-167.22695	-45.955503	782.26089
176.86992	41.092588	43.45	-167.25041	-46.242498	784.01154
176.57913	41.103228	43.45	-167.27281	-46.52795	785.76425
176.28205	41.113855	43.45	-167.29416	-46.811833	787.51908
175.97866	41.124468	43.45	-167.31446	-47.09412	789.27609
175.66894	41.135068	43.45	-167.3337	-47.374784	791.03534
175.35287	41.145654	43.45	-167.35183	-47.653798	792.79689
175.03045	41.156227	43.45	-167.36878	-47.931137	794.56081
174.70166	41.166784	43.45	-167.38453	-48.206772	796.32715
174.36648	41.177327	43.45	-167.39922	-48.480679	798.09598
174.02488	41.187854	43.45	-167.41304	-48.752833	799.86738
173.67683	41.198366	43.45	-167.42612	-49.023211	801.64141
173.32227	41.208861	43.45	-167.43833	-49.29179	803.41817
172.96117	41.219341	43.45	-167.44941	-49.558548	805.19774
172.59352	41.229803	43.45	-167.4592	-49.82346	806.98017
172.2193	41.240248	43.45	-167.46773	-50.086501	808.76556
171.83849	41.250675	43.45	-167.47506	-50.347646	810.55398
171.45107	41.261084	43.45	-167.4812	-50.606873	812.3455
171.05702	41.271475	43.45	-167.48603	-50.864159	814.14021
170.65633	41.281846	43.45	-167.48946	-51.119478	815.93819
170.24896	41.292199	43.45	-167.49169	-51.372806	817.73952
169.8349	41.302532	43.45	-167.49297	-51.624123	819.5443
169.41407	41.312844	43.45	-167.49334	-51.873409	821.35264
168.98644	41.323135	43.45	-167.49247	-52.120646	823.16464
168.55197	41.333406	43.45	-167.49011	-52.365809	824.9804
168.11066	41.343654	43.45	-167.4863	-52.608874	826.80002
167.66249	41.35388	43.45	-167.48113	-52.849819	828.62358
167.20741	41.364084	43.45	-167.47453	-53.088621	830.45121
166.74542	41.374264	43.45	-167.46635	-53.325258	832.283
166.2765	41.384421	43.45	-167.45671	-53.559705	834.11906
165.8006	41.394553	43.45	-167.44593	-53.791942	835.95951
165.31765	41.404661	43.45	-167.43402	-54.02195	837.80449
164.82763	41.414743	43.45	-167.42054	-54.249709	839.65414
164.3305	41.424799	43.45	-167.40535	-54.475195	841.50857
163.82623	41.434828	43.45	-167.3888	-54.698384	843.36792
163.31476	41.44483	43.45	-167.37093	-54.919254	845.23234
162.79604	41.454805	43.45	-167.3513	-55.137781	847.10199
162.27005	41.46475	43.45	-167.32988	-55.353937	848.977
161.73675	41.474667	43.45	-167.3072	-55.567702	850.85753
161.19608	41.484553	43.45	-167.28299	-55.779057	852.74377
160.64798	41.494409	43.45	-167.2562	-55.987962	854.63588
160.09244	41.504233	43.45	-167.22727	-56.19437	856.53401
159.5294	41.514026	43.45	-167.1974	-56.398261	858.43836
158.95879	41.523785	43.45	-167.16602	-56.599628	860.34913
158.38059	41.533511	43.45	-167.13227	-56.798437	862.26651
157.79477	41.543203	43.45	-167.09672	-56.994654	864.19069
157.20124	41.552859	43.45	-167.05952	-57.188251	866.12191
156.59996	41.562479	43.45	-167.01981	-57.379195	868.06037
155.99091	41.572062	43.45	-166.97801	-57.567442	870.00629
155.37398	41.581608	43.45	-166.93487	-57.752963	871.95996
154.74909	41.591114	43.45	-166.88909	-57.935722	873.92167
154.11625	41.60058	43.45	-166.84023	-58.115666	875.89162
153.47542	41.610006	43.45	-166.78947	-58.292751	877.87005
