# z [km]	Lat [deg]	Long [deg]	Geo. Atten. [dB]	Atmo. Atten. [dB]	Travel Time [s]
101.93323	0.011841143	0.013235627	-126.69675	-0.015262232	342.64304
103.16987	0.011841634	0.013235627	-127.74173	-0.017527655	347.06388
104.40613	0.011842132	0.013235627	-128.77602	-0.020347315	351.42538
105.64194	0.011842639	0.013235627	-129.79483	-0.023846919	355.71624
106.87718	0.011843155	0.013235627	-130.79398	-0.028172846	359.92666
108.11177	0.011843682	0.013235627	-131.76923	-0.033492827	364.04826
109.34561	0.011844222	0.013235627	-132.71877	-0.039996165	368.07434
110.5786	0.011844775	0.013235627	-133.63939	-0.047892723	371.99986
111.81064	0.011845344	0.013235627	-134.53033	-0.057411413	375.82118
113.04161	0.011845929	0.013235627	-135.39103	-0.068799082	379.53582
114.27141	0.011846531	0.013235627	-136.22147	-0.082318212	383.14246
115.49991	0.011847152	0.013235627	-137.02151	-0.098243149	386.64072
116.72701	0.011847793	0.013235627	-137.7914	-0.11685484	390.03118
117.95258	0.011848455	0.013235627	-138.53117	-0.13843632	393.31574
119.17652	0.011849138	0.013235627	-139.24126	-0.16326491	396.49741
120.39874	0.011849843	0.013235627	-139.92178	-0.19160736	399.58067
121.61918	0.011850569	0.013235627	-140.57298	-0.2237104	402.57128
122.83783	0.011851317	0.013235627	-141.19448	-0.25979495	405.47671
124.05471	0.011852085	0.013235627	-141.78812	-0.30004992	408.30519
125.26988	0.011852873	0.013235627	-142.35704	-0.34465363	411.06444
126.48336	0.011853679	0.013235627	-142.90548	-0.39378654	413.76081
127.69518	0.011854502	0.013235627	-143.43499	-0.44762888	416.39936
128.90538	0.011855343	0.013235627	-143.94729	-0.50634812	418.98459
130.11396	0.011856199	0.013235627	-144.44397	-0.57010259	421.52043
131.32097	0.011857072	0.013235627	-144.92634	-0.6390398	424.01041
132.52641	0.01185796	0.013235627	-145.39553	-0.71329515	426.45772
133.73033	0.011858863	0.013235627	-145.85231	-0.79298705	428.86513
134.93273	0.011859779	0.013235627	-146.2979	-0.87821843	431.23516
136.13364	0.01186071	0.013235627	-146.73279	-0.96907794	433.57015
137.33309	0.011861654	0.013235627	-147.15782	-1.0656337	435.87217
138.53109	0.011862611	0.013235627	-147.57349	-1.1679349	438.14308
139.72767	0.01186358	0.013235627	-147.9804	-1.2760142	440.38465
140.92286	0.011864561	0.013235627	-148.37909	-1.3898845	442.59845
142.11666	0.011865555	0.013235627	-148.77014	-1.5095463	444.78593
143.30911	0.011866559	0.013235627	-149.15372	-1.6349827	446.94845
144.50022	0.011867575	0.013235627	-149.53025	-1.7661609	449.08724
145.69001	0.011868602	0.013235627	-149.90018	-1.9030382	451.20343
146.8785	0.011869639	0.013235627	-150.26379	-2.0455673	453.29809
148.06571	0.011870687	0.013235627	-150.6214	-2.1936923	455.37221
149.25166	0.011871744	0.013235627	-150.97326	-2.3473573	457.42669
150.43636	0.011872812	0.013235627	-151.31951	-2.5065022	459.46241
151.61984	0.011873889	0.013235627	-151.66057	-2.6710715	461.48014
152.80211	0.011874975	0.013235627	-151.99654	-2.8410155	463.48064
153.98319	0.01187607	0.013235627	-152.3276	-3.0162865	465.4646
155.16309	0.011877174	0.013235627	-152.65433	-3.1968568	467.43271
156.34183	0.011878287	0.013235627	-152.97608	-3.3826867	469.38552
157.51943	0.011879408	0.013235627	-153.29367	-3.5737604	471.32364
158.69589	0.011880537	0.013235627	-153.60713	-3.7700646	473.2476
159.87125	0.011881674	0.013235627	-153.9164	-3.9716042	475.15795
161.0455	0.01188282	0.013235627	-154.22332	-4.1784101	477.05513
162.21866	0.011883973	0.013235627	-154.52482	-4.3905059	478.93962
163.39076	0.011885133	0.013235627	-154.82298	-4.6078929	480.81185
164.56179	0.011886301	0.013235627	-155.11749	-4.8306146	482.67223
165.73179	0.011887476	0.013235627	-155.40847	-5.0587154	484.52118
166.90075	0.011888658	0.013235627	-155.69636	-5.2922502	486.35906
168.0687	0.011889848	0.013235627	-155.98094	-5.5312882	488.18625
169.23564	0.011891044	0.013235627	-156.26232	-5.7758897	490.00305
170.40159	0.011892246	0.013235627	-156.54063	-6.0261202	491.80975
171.56656	0.011893455	0.013235627	-156.81612	-6.2820691	493.60669
172.73055	0.011894671	0.013235627	-157.08861	-6.5438152	495.39415
173.89359	0.011895893	0.013235627	-157.35827	-6.8114406	497.17239
175.05568	0.011897121	0.013235627	-157.6254	-7.0850407	498.94169
176.21684	0.011898355	0.013235627	-157.8898	-7.3647164	500.70232
177.37708	0.011899595	0.013235627	-158.15155	-7.6505579	502.45453
178.5364	0.011900841	0.013235627	-158.41079	-7.9426599	504.19851
179.69481	0.011902092	0.013235627	-158.66752	-8.2411218	505.9345
180.85233	0.01190335	0.013235627	-158.9218	-8.5460373	507.66267
182.00897	0.011904613	0.013235627	-159.174	-8.8575189	509.38328
183.16473	0.011905881	0.013235627	-159.42363	-9.1756693	511.09652
184.31963	0.011907154	0.013235627	-159.67096	-9.5005742	512.80252
185.47367	0.011908433	0.013235627	-159.91629	-9.8323354	514.50149
186.62686	0.011909717	0.013235627	-160.1595	-10.171076	516.19363
187.77922	0.011911006	0.013235627	-160.40049	-10.516877	517.87908
188.93074	0.011912301	0.013235627	-160.63938	-10.869837	519.55799
190.08145	0.0119136	0.013235627	-160.87637	-11.230051	521.23052
191.23134	0.011914904	0.013235627	-161.11145	-11.597624	522.89683
192.38043	0.011916212	0.013235627	-161.34458	-11.972646	524.55706
193.52872	0.011917526	0.013235627	-161.57572	-12.355211	526.21137
194.67623	0.011918844	0.013235627	-161.80519	-12.745389	527.85985
195.82296	0.011920166	0.013235627	-162.03274	-13.143291	529.50266
196.96891	0.011921493	0.013235627	-162.25847	-13.548969	531.1399
198.1141	0.011922825	0.013235627	-162.48266	-13.962519	532.77171
199.25853	0.011924161	0.013235627	-162.7049	-14.384001	534.39817
200.40221	0.011925501	0.013235627	-162.92562	-14.813489	536.01943
201.54514	0.011926845	0.013235627	-163.14469	-15.251043	537.63558
202.68734	0.011928194	0.013235627	-163.3621	-15.696727	539.24672
203.82881	0.011929547	0.013235627	-163.57793	-16.150578	540.85294
204.96956	0.011930904	0.013235627	-163.79228	-16.612659	542.45438
206.10959	0.011932264	0.013235627	-164.00514	-17.083013	544.05111
207.2489	0.011933629	0.013235627	-164.21639	-17.561661	545.6432
208.38752	0.011934998	0.013235627	-164.42635	-18.048649	547.23079
209.52544	0.01193637	0.013235627	-164.63473	-18.543992	548.81394
210.66267	0.011937746	0.013235627	-164.84168	-19.047693	550.39271
211.79921	0.011939126	0.013235627	-165.04724	-19.559757	551.96719
212.93507	0.01194051	0.013235627	-165.25168	-20.080203	553.53749
214.07026	0.011941897	0.013235627	-165.45436	-20.609013	555.10368
215.20478	0.011943288	0.013235627	-165.65601	-21.146161	556.66581
216.33864	0.011944683	0.013235627	-165.85627	-21.69163	558.22397
217.47184	0.011946081	0.013235627	-166.0553	-22.245382	559.77821
218.60439	0.011947482	0.013235627	-166.25311	-22.807387	561.32863
219.73629	0.011948887	0.013235627	-166.44974	-23.37759	562.87527
220.86756	0.011950295	0.013235627	-166.64487	-23.955927	564.41822
221.99819	0.011951707	0.013235627	-166.83903	-24.542313	565.9575
223.12819	0.011953121	0.013235627	-167.03218	-25.136708	567.49323
224.25756	0.01195454	0.013235627	-167.22378	-25.739002	569.02544
225.38631	0.011955961	0.013235627	-167.41443	-26.349088	570.55416
226.51445	0.011957385	0.013235627	-167.60387	-26.966862	572.07947
227.64198	0.011958813	0.013235627	-167.79228	-27.592223	573.60144
228.76889	0.011960244	0.013235627	-167.97988	-28.225051	575.1201
229.89521	0.011961677	0.013235627	-168.16589	-28.865219	576.63553
231.02094	0.011963114	0.013235627	-168.35114	-29.512558	578.14776
232.14607	0.011964554	0.013235627	-168.5355	-30.166952	579.65685
233.27061	0.011965997	0.013235627	-168.71868	-30.828239	581.16285
234.39457	0.011967442	0.013235627	-168.90075	-31.496242	582.6658
235.51796	0.011968891	0.013235627	-169.08197	-32.170793	584.16576
236.64077	0.011970342	0.013235627	-169.26228	-32.851733	585.66279
237.76301	0.011971797	0.013235627	-169.44111	-33.538836	587.15689
238.88469	0.011973254	0.013235627	-169.61963	-34.231916	588.64812
240.0058	0.011974713	0.013235627	-169.79702	-34.930808	590.13654
241.12636	0.011976176	0.013235627	-169.9732	-35.635275	591.62219
242.24637	0.011977641	0.013235627	-170.14872	-36.345117	593.1051
243.36582	0.011979109	0.013235627	-170.32324	-37.060104	594.5853
244.48473	0.01198058	0.013235627	-170.49697	-37.780032	596.06284
245.6031	0.011982053	0.013235627	-170.66955	-38.504659	597.53774
246.72093	0.011983529	0.013235627	-170.84164	-39.233769	599.01007
247.83823	0.011985007	0.013235627	-171.01283	-39.967143	600.47984
248.955	0.011986488	0.013235627	-171.18306	-40.704544	601.94711
250.07124	0.011987971	0.013235627	-171.35242	-41.445722	603.41189
251.18696	0.011989457	0.013235627	-171.52103	-42.190445	604.87423
252.30215	0.011990945	0.013235627	-171.6888	-42.938475	606.33415
253.41684	0.011992436	0.013235627	-171.85585	-43.689582	607.79169
254.53101	0.011993929	0.013235627	-172.02199	-44.443522	609.2469
255.64467	0.011995424	0.013235627	-172.18737	-45.200046	610.69977
256.75783	0.011996922	0.013235627	-172.35219	-45.958935	612.15038
257.87049	0.011998422	0.013235627	-172.516	-46.719954	613.59874
258.98265	0.011999925	0.013235627	-172.6791	-47.482846	615.04487
260.09432	0.01200143	0.013235627	-172.84164	-48.247402	616.48882
261.2055	0.012002937	0.013235627	-173.00313	-49.013375	617.9306
262.31618	0.012004446	0.013235627	-173.16412	-49.780532	619.37022
263.42639	0.012005957	0.013235627	-173.32445	-50.54867	620.80776
264.53612	0.012007471	0.013235627	-173.48401	-51.317561	622.24322
265.64536	0.012008987	0.013235627	-173.64271	-52.086977	623.67662
266.75413	0.012010505	0.013235627	-173.80087	-52.856699	625.10797
267.86242	0.012012025	0.013235627	-173.95827	-53.626528	626.53732
268.97025	0.012013547	0.013235627	-174.11514	-54.396257	627.96469
270.07761	0.012015072	0.013235627	-174.2713	-55.165693	629.39013
271.18451	0.012016598	0.013235627	-174.4267	-55.93463	630.81362
272.29095	0.012018126	0.013235627	-174.5816	-56.702882	632.23522
273.39694	0.012019657	0.013235627	-174.73578	-57.470265	633.65494
274.50247	0.012021189	0.013235627	-174.88923	-58.236589	635.07279
275.60754	0.012022724	0.013235627	-175.04213	-59.001671	636.48879
276.71217	0.01202426	0.013235627	-175.19455	-59.765359	637.90298
277.81636	0.012025798	0.013235627	-175.34618	-60.527492	639.31539
278.9201	0.012027339	0.013235627	-175.49723	-61.287893	640.72603
280.0234	0.012028881	0.013235627	-175.64771	-62.046412	642.13491
281.12627	0.012030425	0.013235627	-175.79767	-62.802899	643.54207
282.22871	0.012031971	0.013235627	-175.94703	-63.557215	644.94753
283.33071	0.012033519	0.013235627	-176.09567	-64.309217	646.35131
284.43228	0.012035068	0.013235627	-176.24383	-65.058766	647.7534
285.53343	0.01203662	0.013235627	-176.39144	-65.805745	649.15386
286.63416	0.012038173	0.013235627	-176.53853	-66.550033	650.55268
287.73447	0.012039728	0.013235627	-176.685	-67.291518	651.94992
288.83436	0.012041285	0.013235627	-176.83088	-68.030073	653.34554
289.93383	0.012042844	0.013235627	-176.97625	-68.765601	654.73959
291.03289	0.012044404	0.013235627	-177.12113	-69.498002	656.13209
292.13154	0.012045966	0.013235627	-177.2655	-70.227186	657.52307
293.22979	0.01204753	0.013235627	-177.40924	-70.953054	658.91253
294.32763	0.012049095	0.013235627	-177.55251	-71.675513	660.30048
295.42507	0.012050662	0.013235627	-177.69526	-72.394493	661.68694
296.52211	0.012052231	0.013235627	-177.83754	-73.109912	663.07195
297.61875	0.012053802	0.013235627	-177.97933	-73.821695	664.4555
298.715	0.012055374	0.013235627	-178.12045	-74.529778	665.83762
299.81085	0.012056947	0.013235627	-178.26134	-75.23409	667.21832
300.90632	0.012058523	0.013235627	-178.40187	-75.934576	668.59763
302.0014	0.012060099	0.013235627	-178.54175	-76.631169	669.97555
303.09609	0.012061678	0.013235627	-178.68106	-77.323832	671.35212
304.1904	0.012063258	0.013235627	-178.81978	-78.012496	672.72731
305.28433	0.012064839	0.013235627	-178.9582	-78.697128	674.10115
306.37789	0.012066422	0.013235627	-179.09602	-79.377697	675.47369
307.47106	0.012068007	0.013235627	-179.2334	-80.054144	676.84489
308.56385	0.012069593	0.013235627	-179.37046	-80.726437	678.21478
309.65628	0.012071181	0.013235627	-179.50695	-81.394558	679.58341
310.74834	0.01207277	0.013235627	-179.64306	-82.05846	680.95075
311.84003	0.01207436	0.013235627	-179.77856	-82.718128	682.31683
312.93135	0.012075952	0.013235627	-179.9139	-83.37354	683.68168
314.02232	0.012077546	0.013235627	-180.04879	-84.024677	685.04532
315.11292	0.01207914	0.013235627	-180.18295	-84.671509	686.40773
316.20316	0.012080737	0.013235627	-180.31677	-85.314025	687.76892
317.29305	0.012082334	0.013235627	-180.45044	-85.952216	689.12893
318.38259	0.012083933	0.013235627	-180.58343	-86.586076	690.48778
319.47177	0.012085534	0.013235627	-180.71601	-87.215578	691.84545
320.5606	0.012087135	0.013235627	-180.84834	-87.840724	693.20196
321.64908	0.012088738	0.013235627	-180.98028	-88.461511	694.55735
322.73722	0.012090343	0.013235627	-181.11164	-89.077927	695.91159
323.82502	0.012091949	0.013235627	-181.24273	-89.689983	697.26473
324.91247	0.012093556	0.013235627	-181.37335	-90.29767	698.61676
325.99958	0.012095164	0.013235627	-181.50363	-90.900987	699.96768
327.08635	0.012096774	0.013235627	-181.63349	-91.499942	701.31752
328.17278	0.012098385	0.013235627	-181.76286	-92.094538	702.66627
329.25888	0.012099997	0.013235627	-181.89208	-92.684789	704.01397
330.34465	0.01210161	0.013235627	-182.02071	-93.2707	705.36063
331.43008	0.012103225	0.013235627	-182.14915	-93.852269	706.70623
332.51519	0.012104841	0.013235627	-182.27707	-94.429515	708.05081
333.59997	0.012106458	0.013235627	-182.40475	-95.002455	709.39437
334.68442	0.012108076	0.013235627	-182.53201	-95.571086	710.73691
335.76855	0.012109696	0.013235627	-182.65892	-96.13543	712.07846
336.85236	0.012111317	0.013235627	-182.78529	-96.695506	713.41901
337.93585	0.012112939	0.013235627	-182.91159	-97.25132	714.75858
339.01902	0.012114562	0.013235627	-183.03744	-97.802887	716.09717
340.10187	0.012116186	0.013235627	-183.16278	-98.35023	717.4348
341.1844	0.012117812	0.013235627	-183.28801	-98.893371	718.77148
342.26662	0.012119439	0.013235627	-183.41272	-99.432317	720.10721
343.34853	0.012121066	0.013235627	-183.53714	-99.967096	721.442
344.43013	0.012122695	0.013235627	-183.66128	-100.49772	722.77587
345.51142	0.012124325	0.013235627	-183.78492	-101.02422	724.10881
346.5924	0.012125957	0.013235627	-183.90847	-101.54661	725.44084
347.67308	0.012127589	0.013235627	-184.03158	-102.06491	726.77198
348.75345	0.012129222	0.013235627	-184.15427	-102.57914	728.10222
349.83352	0.012130857	0.013235627	-184.27691	-103.08933	729.43156
350.91328	0.012132492	0.013235627	-184.39924	-103.59548	730.76004
351.99275	0.012134129	0.013235627	-184.52078	-104.09764	732.08765
353.07192	0.012135766	0.013235627	-184.64237	-104.59583	733.41439
354.15079	0.012137405	0.013235627	-184.7635	-105.09006	734.74027
355.22937	0.012139045	0.013235627	-184.88458	-105.58036	736.06532
356.30765	0.012140686	0.013235627	-185.00504	-106.06677	737.38952
357.38564	0.012142328	0.013235627	-185.12524	-106.54929	738.71289
358.46334	0.012143971	0.013235627	-185.24517	-107.02796	740.03543
359.54074	0.012145614	0.013235627	-185.36495	-107.5028	741.35715
360.61786	0.012147259	0.013235627	-185.48411	-107.97383	742.67806
361.69469	0.012148905	0.013235627	-185.60342	-108.44109	743.99816
362.77123	0.012150552	0.013235627	-185.7222	-108.90459	745.31747
363.84749	0.0121522	0.013235627	-185.84074	-109.36436	746.63599
364.92347	0.012153849	0.013235627	-185.95885	-109.82043	747.95372
365.99916	0.012155499	0.013235627	-186.07655	-110.27283	749.27068
367.07457	0.01215715	0.013235627	-186.19418	-110.72159	750.58687
368.1497	0.012158801	0.013235627	-186.31159	-111.16672	751.90229
369.22455	0.012160454	0.013235627	-186.42864	-111.60825	753.21694
370.29912	0.012162108	0.013235627	-186.54542	-112.0462	754.53083
371.37342	0.012163762	0.013235627	-186.66195	-112.48061	755.84398
372.44744	0.012165418	0.013235627	-186.77822	-112.9115	757.1564
373.52119	0.012167074	0.013235627	-186.89404	-113.3389	758.46807
374.59466	0.012168732	0.013235627	-187.00974	-113.76283	759.779
375.66786	0.01217039	0.013235627	-187.12523	-114.18331	761.08922
376.74078	0.01217205	0.013235627	-187.24038	-114.60039	762.39872
377.81344	0.01217371	0.013235627	-187.35526	-115.01408	763.70751
378.88583	0.012175371	0.013235627	-187.46985	-115.4244	765.01559
379.95795	0.012177033	0.013235627	-187.58416	-115.83139	766.32296
381.02981	0.012178695	0.013235627	-187.69835	-116.23506	767.62963
382.1014	0.012180359	0.013235627	-187.81212	-116.63545	768.93562
383.17271	0.012182024	0.013235627	-187.92564	-117.03258	770.2409
384.24377	0.012183689	0.013235627	-188.039	-117.42648	771.54549
385.31456	0.012185356	0.013235627	-188.1521	-117.81717	772.84941
386.38509	0.012187023	0.013235627	-188.26495	-118.20468	774.15266
387.45536	0.012188691	0.013235627	-188.37751	-118.58903	775.45525
388.52536	0.01219036	0.013235627	-188.48984	-118.97024	776.75716
389.59511	0.01219203	0.013235627	-188.60184	-119.34835	778.0584
390.66459	0.0121937	0.013235627	-188.71377	-119.72338	779.35899
391.73382	0.012195372	0.013235627	-188.82534	-120.09536	780.65893
392.80279	0.012197044	0.013235627	-188.93671	-120.4643	781.95822
393.8715	0.012198717	0.013235627	-189.04778	-120.83023	783.25686
394.93995	0.012200391	0.013235627	-189.1585	-121.19318	784.55484
396.00813	0.012202066	0.013235627	-189.26919	-121.55317	785.85218
397.07607	0.012203741	0.013235627	-189.37961	-121.91022	787.14888
398.14375	0.012205418	0.013235627	-189.48972	-122.26437	788.44496
399.21118	0.012207095	0.013235627	-189.59968	-122.61563	789.74041
400.27835	0.012208773	0.013235627	-189.70939	-122.96403	791.03524
401.34527	0.012210452	0.013235627	-189.81888	-123.30959	792.32943
402.41194	0.012212132	0.013235627	-189.92819	-123.65234	793.62303
403.47836	0.012213812	0.013235627	-190.03712	-123.99229	794.91601
404.54452	0.012215493	0.013235627	-190.14584	-124.32948	796.20837
405.61043	0.012217175	0.013235627	-190.25446	-124.66392	797.50011
406.67609	0.012218858	0.013235627	-190.36272	-124.99564	798.79126
407.7415	0.012220542	0.013235627	-190.47092	-125.32466	800.08179
408.80666	0.012222226	0.013235627	-190.57876	-125.651	801.37172
409.87157	0.012223911	0.013235627	-190.68642	-125.97469	802.66105
410.93623	0.012225597	0.013235627	-190.79394	-126.29575	803.94979
412.00064	0.012227284	0.013235627	-190.90117	-126.6142	805.23795
413.06481	0.012228972	0.013235627	-191.00827	-126.93006	806.52552
414.12873	0.01223066	0.013235627	-191.11511	-127.24336	807.81251
415.1924	0.012232349	0.013235627	-191.22157	-127.55411	809.09889
416.25582	0.012234039	0.013235627	-191.32803	-127.86234	810.38469
417.31899	0.012235729	0.013235627	-191.43423	-128.16807	811.66992
418.38192	0.012237421	0.013235627	-191.54007	-128.47132	812.95456
419.44459	0.012239113	0.013235627	-191.64587	-128.7721	814.23862
420.50703	0.012240806	0.013235627	-191.75151	-129.07046	815.52212
421.56922	0.012242499	0.013235627	-191.85686	-129.36639	816.80505
422.63116	0.012244194	0.013235627	-191.96193	-129.65993	818.0874
423.69285	0.012245889	0.013235627	-192.06684	-129.95109	819.36917
424.7543	0.012247585	0.013235627	-192.17166	-130.2399	820.65038
425.81551	0.012249281	0.013235627	-192.27621	-130.52637	821.93103
426.87646	0.012250979	0.013235627	-192.38042	-130.81052	823.21111
427.93717	0.012252677	0.013235627	-192.48452	-131.09238	824.49062
428.99764	0.012254376	0.013235627	-192.58856	-131.37196	825.76957
430.05786	0.012256075	0.013235627	-192.6922	-131.64928	827.04797
431.11783	0.012257776	0.013235627	-192.79572	-131.92437	828.32579
432.17756	0.012259477	0.013235627	-192.89917	-132.19724	829.60307
433.23704	0.012261179	0.013235627	-193.00218	-132.4679	830.87978
434.29627	0.012262881	0.013235627	-193.10519	-132.73639	832.15593
435.35526	0.012264584	0.013235627	-193.20803	-133.00271	833.43154
436.41401	0.012266289	0.013235627	-193.31043	-133.26689	834.70658
437.4725	0.012267993	0.013235627	-193.41283	-133.52894	835.98107
438.53075	0.012269699	0.013235627	-193.51508	-133.78889	837.25501
439.58875	0.012271405	0.013235627	-193.61707	-134.04674	838.5284
440.64652	0.012273112	0.013235627	-193.71889	-134.30253	839.80124
441.70403	0.01227482	0.013235627	-193.82035	-134.55626	841.07353
442.76129	0.012276529	0.013235627	-193.92188	-134.80795	842.34526
443.81831	0.012278238	0.013235627	-194.02309	-135.05763	843.61646
444.87508	0.012279948	0.013235627	-194.1241	-135.30531	844.8871
445.9316	0.012281659	0.013235627	-194.22498	-135.55099	846.15718
446.98787	0.01228337	0.013235627	-194.32571	-135.79471	847.42671
448.04389	0.012285082	0.013235627	-194.4261	-136.03649	848.69571
449.09967	0.012286795	0.013235627	-194.52646	-136.27633	849.96415
450.15519	0.012288509	0.013235627	-194.6266	-136.51424	851.23203
451.21047	0.012290223	0.013235627	-194.72666	-136.75026	852.49938
452.2655	0.012291938	0.013235627	-194.82645	-136.9844	853.76619
453.32028	0.012293654	0.013235627	-194.92602	-137.21666	855.03245
454.37481	0.012295371	0.013235627	-195.0254	-137.44707	856.29815
455.42908	0.012297088	0.013235627	-195.1246	-137.67565	857.56331
456.4831	0.012298807	0.013235627	-195.22367	-137.9024	858.82792
457.53688	0.012300525	0.013235627	-195.32254	-138.12735	860.09198
458.59039	0.012302245	0.013235627	-195.42124	-138.35051	861.35549
459.64365	0.012303965	0.013235627	-195.51973	-138.57189	862.61843
460.69666	0.012305687	0.013235627	-195.61803	-138.79151	863.88082
461.74941	0.012307409	0.013235627	-195.71623	-139.00939	865.14268
462.80191	0.012309131	0.013235627	-195.81419	-139.22554	866.40398
463.85416	0.012310855	0.013235627	-195.91205	-139.43998	867.66474
464.90615	0.012312579	0.013235627	-196.0098	-139.65271	868.92494
465.95788	0.012314304	0.013235627	-196.10704	-139.86376	870.18458
467.00935	0.012316029	0.013235627	-196.20447	-140.07314	871.44367
468.06056	0.012317756	0.013235627	-196.3016	-140.28086	872.70221
469.11151	0.012319483	0.013235627	-196.39855	-140.48693	873.96018
470.1622	0.012321211	0.013235627	-196.49531	-140.69137	875.21759
471.21263	0.01232294	0.013235627	-196.59197	-140.8942	876.47445
472.26281	0.012324669	0.013235627	-196.6882	-141.09544	877.73076
473.31271	0.012326399	0.013235627	-196.78447	-141.29508	878.98648
474.36235	0.01232813	0.013235627	-196.88074	-141.49315	880.24166
475.41173	0.012329862	0.013235627	-196.97657	-141.68965	881.49626
476.46083	0.012331595	0.013235627	-197.07242	-141.88461	882.7503
477.50968	0.012333328	0.013235627	-197.16787	-142.07803	884.00377
478.55825	0.012335063	0.013235627	-197.26328	-142.26994	885.25667
479.60656	0.012336798	0.013235627	-197.35852	-142.46033	886.50901
480.6546	0.012338533	0.013235627	-197.45367	-142.64923	887.76077
481.70237	0.01234027	0.013235627	-197.54862	-142.83665	889.01197
482.74986	0.012342007	0.013235627	-197.6433	-143.02259	890.26259
483.79708	0.012343745	0.013235627	-197.73802	-143.20708	891.51263
484.84404	0.012345484	0.013235627	-197.83267	-143.39012	892.76212
485.89072	0.012347224	0.013235627	-197.92655	-143.57172	894.01102
486.93712	0.012348965	0.013235627	-198.0209	-143.75191	895.25933
487.98324	0.012350706	0.013235627	-198.11456	-143.93068	896.50705
489.02909	0.012352448	0.013235627	-198.20865	-144.10806	897.75419
490.07465	0.012354191	0.013235627	-198.30216	-144.28405	899.00075
491.11995	0.012355935	0.013235627	-198.39592	-144.45867	900.24674
492.16496	0.01235768	0.013235627	-198.48879	-144.63193	901.49214
493.20966	0.012359425	0.013235627	-198.58164	-144.80383	902.73688
494.2541	0.012361172	0.013235627	-198.6751	-144.9744	903.98107
495.29824	0.012362919	0.013235627	-198.76768	-145.14363	905.22465
496.34212	0.012364667	0.013235627	-198.8607	-145.31155	906.46768
497.3857	0.012366416	0.013235627	-198.95281	-145.47817	907.71009
498.42897	0.012368165	0.013235627	-199.04481	-145.64349	908.95184
499.47194	0.012369916	0.013235627	-199.13706	-145.80752	910.19295

0.056832107	0.011797857	0.013235627	2.790497	-3.2517534e-09	0.16819854
0.28938739	0.011797958	0.013235627	-11.454247	-1.6485109e-08	0.8569616
0.93162019	0.011798236	0.013235627	-21.909822	-5.3809247e-08	2.7635824
1.9660185	0.01179868	0.013235627	-28.864869	-1.2396939e-07	5.8530605
3.1553559	0.011799186	0.013235627	-33.500983	-2.4159147e-07	9.4447743
4.381836	0.011799699	0.013235627	-36.896412	-4.5895574e-07	13.203551
5.6162022	0.011800206	0.013235627	-39.609705	-9.1787483e-07	17.050821
6.8524974	0.011800705	0.013235627	-41.915893	-1.9980825e-06	20.973026
8.0895409	0.011801195	0.013235627	-43.962551	-4.568722e-06	24.967502
9.3270678	0.011801677	0.013235627	-45.835594	-9.857233e-06	29.030919
10.564979	0.011802151	0.013235627	-47.589064	-1.8462368e-05	33.157235
11.803202	0.011802619	0.013235627	-49.257064	-3.0041352e-05	37.338019
13.04167	0.011803082	0.013235627	-50.861532	-4.4105843e-05	41.56342
14.280318	0.011803542	0.013235627	-52.417267	-6.0482456e-05	45.82295
15.519083	0.011803999	0.013235627	-53.933523	-7.9374762e-05	50.105264
16.757902	0.011804455	0.013235627	-55.415419	-0.00010133267	54.3986
17.996723	0.011804911	0.013235627	-56.864639	-0.00012706891	58.693229
19.235511	0.011805367	0.013235627	-58.281128	-0.0001572603	62.982329
20.474243	0.011805824	0.013235627	-59.665457	-0.00019229451	67.26183
21.712911	0.011806283	0.013235627	-61.01863	-0.0002319738	71.529909
22.951507	0.011806743	0.013235627	-62.343415	-0.00027548407	75.785406
24.190025	0.011807204	0.013235627	-63.641698	-0.00032164666	80.027287
25.428457	0.011807668	0.013235627	-64.91558	-0.00036960832	84.25434
26.666796	0.011808132	0.013235627	-66.166221	-0.00041956277	88.465431
27.905033	0.011808599	0.013235627	-67.394828	-0.00047332493	92.65917
29.14316	0.011809068	0.013235627	-68.602444	-0.00053455801	96.834196
30.381167	0.011809539	0.013235627	-69.790267	-0.00060955989	100.98913
31.619042	0.011810013	0.013235627	-70.958363	-0.00071341042	105.12248
32.856775	0.011810489	0.013235627	-72.107868	-0.00085953324	109.23268
34.09435	0.011810968	0.013235627	-73.239638	-0.0010582713	113.31751
35.331746	0.01181145	0.013235627	-74.353685	-0.0013142348	117.37431
36.56895	0.011811937	0.013235627	-75.448858	-0.0016215055	121.40144
37.805951	0.011812426	0.013235627	-76.524515	-0.0019663595	125.3979
39.042746	0.01181292	0.013235627	-77.580464	-0.0023324957	129.364
40.279339	0.011813417	0.013235627	-78.616338	-0.0027058052	133.301
41.515741	0.011813918	0.013235627	-79.632257	-0.0030751383	137.21124
42.751973	0.011814421	0.013235627	-80.628149	-0.0034313436	141.09811
43.988064	0.011814927	0.013235627	-81.605038	-0.0037663543	144.96613
45.224055	0.011815435	0.013235627	-82.563485	-0.004072726	148.82101
46.459992	0.011815944	0.013235627	-83.504948	-0.0043444167	152.66935
47.695925	0.011816452	0.013235627	-84.432892	-0.0045779763	156.51778
48.931894	0.01181696	0.013235627	-85.34948	-0.0047733861	160.37202
50.167938	0.011817467	0.013235627	-86.258232	-0.0049329291	164.23718
51.404086	0.011817971	0.013235627	-87.1616	-0.0050605097	168.11754
